,Company_Name,Exchange:Ticker,Industry,Rating,Mean_TEV_BV,LOG_Mean_TEV_BV,TEV_BV_SD,Hi-TEV_BV,Lo-TEV_BV,EBITDA_Mean,EBITDA_SD,LOG_EBITDA_SD,EBITDA_SD_TEV,LOG_EBITDA_SD_TEV,Hi-EBITDA_SD,Lo-EBITDA_SD,EL_2013,EL_2014,EL_2015,EL_2016,EL_2017,EL_2018,EL_2019,EL_2020,EL_2021,EL_2022,Mean_EL,EL_SD,LM_2013,LM_2014,LM_2015,LM_2016,LM_2017,LM_2018,LM_2019,LM_2020,LM_2021,LM_2022,Mean_LM,LM_SD,BL_2013,BL_2014,BL_2015,BL_2016,BL_2017,BL_2018,BL_2019,BL_2020,BL_2021,BL_2022,Mean_BL,BL_SD,TEV_BV_2013,TEV_BV_2014,TEV_BV_2015,TEV_BV_2016,TEV_BV_2017,TEV_BV_2018,TEV_BV_2019,TEV_BV_2020,TEV_BV_2021,TEV_BV_2022
36,Brunswick Corporation (NYSE:BC),NYSE:BC,Consumer,BBB-,1.516341616,0.416300602,0.272470959,1,0,606.27,206.5921912,5.330746759,0.038733809,-3.251042452,1,0,0.045298183,0.021358857,-0.037838714,-0.05043129,-0.003760515,-0.002168311,0.185481452,0.166375678,0.05645642,0.213326051,0.059409781,0.095444224,0.373119358,0.257021277,-0.412596685,-0.417059823,-0.033147244,-0.020449212,1.416679395,1.400926814,0.555209953,1.498273878,0.461797771,0.740949628,0.061381074,0.03107209,-0.059639035,-0.070103093,-0.005784394,-0.003632899,0.216124898,0.245960049,0.123083859,0.288,0.082646255,0.12920567,1.355044963,1.454763701,1.576137997,1.390071372,1.538192225,1.675451135,1.165210299,1.478341376,2.180157004,1.350046083
37,"Burlington Stores, Inc. (NYSE:BURL)",NYSE:BURL,Consumer,BB+,2.428895201,0.887436504,1.190614842,1,0,528.01,324.0401774,5.780867512,0.029647945,-3.518362472,1,0,NA,0.375365889,0.229707686,0.242224585,0.130947179,0.097236628,0.078865516,0.196449819,0.133130106,0.246165409,0.192232535,0.093202235,4.275793651,3.754202899,3.006380368,2.794523549,1.89229659,1.485351271,1.11290118,3.838782013,-29.67960289,3.305408583,NA,10.33341286,0.521770711,0.49414368,0.46677589,0.496033906,0.407418916,0.353277873,0.284911665,0.581454799,0.484950819,0.475844559,0.456658282,0.086055063,0,1.316432032,2.032042978,2.047826425,3.111322587,3.633176906,3.612626656,2.959813368,3.64268334,1.933027717
38,CACI International Inc (NYSE:CACI),NYSE:CACI,Industrials,BB+,1.269713363,0.238791177,0.260247718,1,0,433.8,135.2099931,4.906829074,0.025552541,-3.667018515,0,1,0.248522121,0.174503008,0.386762335,0.271146224,0.329808847,0.230801121,0.147026245,0.202308788,0.209606561,0.247825676,0.244831093,0.071366313,1.571127185,1.697519084,3.992169657,3.281476807,3.803514377,2.862634672,2.18983722,3.049002849,2.512948061,3.383672152,2.834390206,0.832345505,0.218281551,0.213727924,0.364264237,0.320758791,0.358287563,0.298918463,0.246765158,0.315581505,0.309896256,0.339770592,0.298625204,0.054587007,0.878318399,1.224780746,0.941829657,1.182973473,1.086349159,1.295134361,1.678374895,1.559900134,1.478466396,1.371006416
39,Cameco Corporation (TSX:CCO),TSX:CCO,Energy,BBB-,0.993762392,-0.006257143,0.297999011,0,1,442.37,130.7981061,4.873654959,0.02025469,-3.899368891,0,1,0.059586508,0.130278064,0.11594708,0.130844076,0.187186522,0.152585841,0.069029136,-0.010792321,0.006787242,-0.026887426,0.081456472,0.073565529,1.407861793,1.831481481,1.350702081,1.352332547,1.848645216,1.364480667,0.692381639,-0.102158635,0.216973244,-1.058397272,0.890430276,0.942652606,0.075422854,0.143761398,0.109127689,0.11753384,0.142198847,0.11606236,0.049026615,-0.007107556,0.008723422,-0.041797125,0.071295234,0.066011031,1.26577066,1.103496577,0.941185315,0.898274067,0.75966392,0.760636497,0.710230754,0.658575345,1.28526767,1.554523112
40,Campbell Soup Company (NYSE:CPB),NYSE:CPB,Consumer Staples,BBB-,2.141440816,0.761478881,0.541352989,1,0,1618.5,168.820911,5.128838455,0.008535974,-4.763465797,0,1,0.139424111,0.236598194,0.204294621,0.173990722,0.156344558,0.161579176,0.460367633,0.409448895,0.279627897,0.26949491,0.249117072,0.109438552,1.644343303,2.982721382,2.446891192,2.420820189,2.072646873,1.6408308,5.790214067,5.834830684,3.155279503,3.038394415,3.102697241,1.524922043,0.387289433,0.497777244,0.465672378,0.475052619,0.418655098,0.419233756,0.651593365,0.642150897,0.45166505,0.445116755,0.485420659,0.090713126,2.777779479,2.103892827,2.279415752,2.730333044,2.677772107,2.59460264,1.415376144,1.568329784,1.615236017,1.65167036
41,Canadian Natural Resources Limited (TSX:CNQ),TSX:CNQ,Energy,BBB-,0.991194467,-0.008844531,0.208238473,0,1,7079.79,2893.50146,7.970222626,0.055438964,-2.892472609,1,0,0.208554476,0.166768308,0.257376885,0.255234669,0.247199331,0.292630378,0.309355494,0.452479186,0.315516363,0.138952219,0.264406731,0.08795303,1.208429681,1.164426431,1.589077168,3.286777266,3.083381164,2.564169518,1.954692168,2.421447197,3.152472649,0.85692002,2.128179326,0.900099886,0.177603852,0.186361388,0.232175904,0.265726932,0.27068265,0.290088674,0.279462185,0.283688968,0.300945713,0.198590984,0.248532725,0.046080575,0.851594536,1.117486827,0.902085297,1.0411083,1.094997504,0.991314283,0.903369068,0.626965785,0.95381967,1.429203401
42,Capital Power Corporation (TSX:CPX),TSX:CPX,Utilities,BBB-,0.792295066,-0.232821398,0.122370577,0,1,508.81,173.3423232,5.155268386,0.038921931,-3.246197406,1,0,0.421195723,0.352891759,0.35438549,0.44027583,0.347715322,0.467014226,0.388486758,0.494472554,0.380797984,0.361154916,0.400839056,0.052200576,3.856390618,3.05153235,3.643473421,3.481515712,2.832136206,4.09756691,3.534379237,3.343403047,3.520287958,3.577900866,3.493858632,0.362705815,0.312811851,0.273622929,0.279710269,0.290745839,0.2358963,0.306177733,0.328976545,0.391409485,0.384576887,0.351372462,0.31553003,0.049531752,0.742675753,0.775373529,0.789282509,0.660372019,0.678417904,0.655606865,0.846815338,0.791569688,1.009923642,0.972913412
43,Capri Holdings Limited (NYSE:CPRI),NYSE:CPRI,Consumer,BBB-,5.183540881,1.645488391,5.829638935,1,0,1045.05,281.5522223,5.640317945,0.028118219,-3.571337562,1,0,-0.007223114,-0.025182406,-0.085023681,-0.14406393,-0.122237557,-0.008504441,0.087371612,0.385892517,0.332561028,0.356778232,0.077036826,0.205148122,-0.138921162,-0.477658714,-0.707562291,-0.720574163,-0.574843904,-0.086741243,0.629587055,2.460431655,6.913919414,2.747863248,1.004549989,2.433954922,-0.12411032,-0.36639268,-0.438069463,-0.364635327,-0.272596229,-0.039259628,0.175412663,0.36,0.475081802,0.42975538,-0.01648138,0.352515786,17.18238434,14.54955025,5.152322959,2.531066081,2.230052984,4.616367862,2.007661986,0.932902256,1.428555248,1.204544847
44,Carpenter Technology Corporation (NYSE:CRS),NYSE:CRS,Materials,BB+,0.909178189,-0.095214177,0.232659827,0,1,243.59,125.0811865,4.828963019,0.046945348,-3.058771152,1,0,0.066603138,0.08933725,0.177074954,0.252838075,0.228367568,0.162887846,0.182644505,0.30749193,0.225742195,0.196621386,0.188960885,0.072150769,0.567246377,1.078382582,1.762372635,2.252644943,2.58619001,1.878184991,1.413842619,1.511271918,-33.86781609,5.827096774,NA,11.46335301,0.074472943,0.120260848,0.158397383,0.183387308,0.188991876,0.186963622,0.163717991,0.170336909,0.182604115,0.151992461,0.158112546,0.036011256,1.118159677,1.346144507,0.894521668,0.725315235,0.827577569,1.147805844,0.896375125,0.553955706,0.808905553,0.773021002
45,"Carter's, Inc. (NYSE:CRI)",NYSE:CRI,Consumer,BB+,2.238689053,0.805890451,0.572881724,1,0,457.49,64.36972114,4.164643354,0.013361644,-4.315367046,0,1,-0.049699825,0.070305164,0.044693755,0.037105821,0.063208566,0.073866023,0.07655026,0.245581684,0.1219522,0.149953382,0.083351703,0.077669079,-0.578078963,0.816298719,0.562457025,0.41853576,0.574994884,0.874094015,0.840726222,2.59422193,1.259497613,1.025141643,0.838788885,0.790576311,-0.120360714,0.165241379,0.129628651,0.098717373,0.144354259,0.203814582,0.19792122,0.430532854,0.178830396,0.18083578,0.160951578,0.133698579,2.421753267,2.350344828,2.900375046,2.660428208,2.283776842,2.759246741,2.585506824,1.753114671,1.466397453,1.205946655
46,"CDK Global, Inc. (NasdaqGS:CDK)",NasdaqGS:CDK,IT,BB+,2.594187811,0.953273485,1.474990349,1,0,540,94.53114566,4.548929364,0.010761589,-4.53177203,0,1,NA,NA,-0.040757148,0.061170841,0.098727816,0.14335439,0.207974076,0.358636557,0.358321777,0.184581448,0.17150122,0.138737952,NA,-0.661550468,-0.856147449,1.228399052,1.778332145,2.144807122,3.028176059,4.094434021,4.970954357,2.636347455,2.040416921,1.954722132,-0.085390374,-0.104358175,-0.146578927,0.2263649,0.421987315,0.501404738,0.603742853,0.873224408,0.923443467,0.54600752,0.375984773,0.392235963,0,0,3.59639806,3.700536033,4.274249471,3.49765877,2.902971679,2.434844948,2.577134648,2.958084495
47,CDW Corporation (NasdaqGS:CDW),NasdaqGS:CDW,IT,BBB-,1.855371274,0.618084824,0.8197099,1,0,1171.86,357.2682285,5.87848684,0.021507398,-3.839358314,0,1,NA,0.414434097,0.336703536,0.354859013,0.277514391,0.227405488,0.183177221,0.19990203,0.120134679,0.252628138,0.262973177,0.092972651,5.404858849,4.597285695,3.515046812,3.66360092,3.278977482,3.085711829,2.690998902,2.598740223,1.97197002,4.141260974,3.494845171,1.016124333,0.696206294,0.560324748,0.519050676,0.542492561,0.511355132,0.515208061,0.478828634,0.4693352,0.346313953,0.550373502,0.518948876,0.087317812,0,1.352023765,1.541565859,1.5287552,1.84262564,2.265592031,2.614018444,2.347826087,2.882714266,2.178591451
48,"Cellnex Telecom, S.A. (BME:CLNX)",BME:CLNX,Communication,BB+,1.528689134,0.424410593,0.929867116,1,0,619.375,475.1117094,6.163549954,0.023561658,-3.748134537,0,1,NA,NA,0.099029492,0.205943568,0.2498191,0.37133105,0.293984045,0.16789301,0.154356494,0.350938972,0.236661966,0.097132902,NA,NA,2.104104104,3.47124774,4.81437868,7.23812724,6.98265345,8.225037258,7.640683498,10.30395269,6.347523083,2.690653696,-1,0.191411364,0.281920601,0.436074512,0.508277171,0.605312951,0.623262382,0.301654756,0.269946786,0.348235398,0.256609592,0.465013009,0,0,2.846834764,2.117446615,2.034580907,1.630116713,2.120055127,1.796708252,1.748852795,0.99229617
49,Cementir Holding N.V. (BIT:CEM),BIT:CEM,Materials,BBB-,0.612696497,-0.489885576,0.103622594,0,1,228.88,46.6745898,3.843199901,0.030381564,-3.493919288,1,0,0.463009609,0.240523154,0.23948175,0.213155632,0.362610015,0.336421659,0.199768503,0.191892659,0.073498267,0.040277997,0.236063925,0.127442566,3.208144796,2.496688742,1.480620155,1.287792208,3.098547718,2.41091848,1.172661871,1.122974657,0.548097631,0.172998643,1.69994449,1.046595178,0.190576761,0.177760314,0.151614041,0.123413153,0.229937262,0.230905108,0.12018187,0.106291781,0.055919728,0.021242919,0.140784294,0.069475733,0.411604331,0.739056974,0.633092256,0.578981431,0.63411724,0.68635625,0.601605702,0.553912702,0.760830556,0.527407531
50,Cenovus Energy Inc. (TSX:CVE),TSX:CVE,Energy,BBB-,0.866120518,-0.143731214,0.275387112,0,1,2767.18,1881.597963,7.539876675,0.081518755,-2.506922165,1,0,0.192113449,0.144175369,0.225718351,0.121708185,0.14820188,0.356288958,0.355670282,0.545948671,0.236144951,0.1892336,0.25152037,0.131601891,1.364492181,1.109981168,1.378786821,1.586213168,1.526575258,5.658085598,2.352830695,3.989379988,3.22250287,1.34584323,2.353469098,1.494954583,0.220144063,0.161354313,0.185258133,0.093832713,0.105391909,0.217500666,0.238129044,0.23602198,0.272842862,0.231923075,0.196239876,0.059236099,1.145906565,1.119153112,0.820749098,0.770964688,0.711137465,0.610461429,0.669521903,0.43231533,1.155404171,1.225591415
51,Centene Corporation (NYSE:CNC),NYSE:CNC,Health Care,BBB-,1.014557598,0.014452653,0.288189654,0,1,2394.7,2026.792354,7.614209701,0.081783637,-2.503678091,1,0,-0.081841533,-0.079746902,-0.090526316,-0.047660466,0.06055756,0.029112385,0.057838783,0.051375148,0.144574096,0.154944739,0.019862749,0.091279712,-0.860764755,-0.767488676,-1.133333333,-0.561128527,0.369483568,0.330809276,0.500173792,0.755436495,1.235738945,1.790095667,0.165902245,0.969096555,-0.074660226,-0.08642675,-0.12551511,-0.073170732,0.038966183,0.031983528,0.046568072,0.058471972,0.109387506,0.121760766,0.004736521,0.08746273,0.912253506,1.083763106,1.386504121,1.535250034,0.643456949,1.098622741,0.805135756,1.138137288,0.756618985,0.785833493
52,"CF Industries Holdings, Inc. (NYSE:CF)",NYSE:CF,Materials,BBB-,1.291854649,0.256078898,0.326817286,1,0,2136.44,1051.491846,6.957965241,0.066845081,-2.705377556,1,0,-0.061737952,0.097210446,0.142041071,0.407597727,0.326719633,0.233054176,0.250186893,0.314486424,0.209297788,0.084142317,0.200299852,0.138167919,-0.20369751,0.547885155,1.323358483,3.247371676,3.854636591,3.235738255,2.485148515,2.164841183,2.209737828,0.460723742,1.932574392,1.357115688,-0.065890291,0.129920117,0.230660553,0.414018765,0.304936885,0.286488895,0.317194534,0.324761748,0.294435665,0.168727273,0.240525414,0.134832429,1.067257473,1.336483082,1.623900411,1.015753371,0.933328927,1.22928025,1.267830345,1.032673349,1.406778674,2.005260606
53,"Charles River Laboratories International, Inc. (NYSE:CRL)",NYSE:CRL,Health Care,BB+,2.18834265,0.783144477,0.452142264,1,0,478.86,223.9902389,5.411602474,0.028915249,-3.543386188,1,0,0.20153136,0.161104084,0.145716241,0.152656638,0.203415837,0.160091404,0.185612128,0.165726323,0.10419174,0.191508154,0.167155391,0.030098114,2.153876273,1.917020455,2.125089095,2.139988187,2.629515939,2.132020586,2.845514308,2.993462957,2.632038173,2.891912079,2.446043805,0.392544262,0.346781819,0.304201372,0.318774725,0.350302151,0.410649753,0.325198812,0.381674836,0.380561712,0.351606323,0.385846276,0.355559778,0.033816843,1.720733783,1.888228809,2.187640329,2.294706309,2.018769821,2.031332127,2.056303327,2.296326287,3.374608436,2.014777273
54,"Charter Communications, Inc. (NasdaqGS:CHTR)",NasdaqGS:CHTR,Communication,BB+,1.462074479,0.379856303,0.43434231,1,0,11393.2,7394.37134,8.90847436,0.059237909,-2.826193595,1,0,0.531072793,0.483763133,0.514542599,0.368853898,0.377736317,0.48714909,0.436399205,0.402288411,0.372985245,0.52745865,0.450224934,0.066212843,4.833959429,4.880247763,6.53942428,10.27257044,4.267933088,4.55056547,4.488077496,4.572227511,4.467551305,4.454694349,5.332725114,1.851981024,0.825083355,0.820005782,0.856978842,0.908739445,0.403925752,0.474754984,0.494600698,0.518597997,0.5766681,0.648988357,0.652834331,0.184788024,1.553616312,1.695056375,1.665515827,2.463683996,1.069332582,0.97455788,1.133367549,1.289119902,1.546088235,1.230406131
55,"Cheniere Energy Partners, L.P. (NYSEAM:CQP)",NYSEAM:CQP,Energy,BB+,2.028103935,0.707101334,0.405098122,1,0,1342.55,1266.836751,7.144278325,0.045140138,-3.097983455,1,0,0.135547899,0.360737353,0.398115178,0.514203319,0.530899279,0.492489376,0.440207801,0.501546522,0.460883535,0.389555781,0.422418604,0.115916463,20.44009217,257.7975207,195.6629464,158.9298487,21.17595308,8.798134942,6.486071861,5.881199112,6.258836944,5.689798751,NA,96.54051096,0.415912607,0.732516908,0.843870036,0.900336627,0.929224038,0.913746938,0.893846667,0.819799835,0.860120136,0.847091642,0.815646543,0.151397002,3.068381077,2.030610088,2.119663057,1.750935075,1.750283104,1.855363755,2.030510738,1.634543954,1.866241839,2.174506664
56,"Cheniere Energy, Inc. (NYSEAM:LNG)",NYSEAM:LNG,Energy,BB+,1.789549757,0.581964056,0.491333001,1,0,1033.03,1786.809171,7.488186722,0.046544592,-3.067344466,1,0,0.159384803,0.254319303,0.265638302,0.560480315,0.563308622,0.566811401,0.580498138,0.662187057,0.557473006,0.467047525,0.463714847,0.172382075,-25.53589744,-22.21349645,-37.08903167,-60.475039,29.45264624,11.31511254,11.70004261,7.217939027,9.165249089,-22.37307974,NA,27.82991531,0.429350521,0.581906711,0.642746367,0.824377562,0.892165549,0.882713395,0.858473755,0.807167812,0.845225089,0.779051404,0.754317816,0.153003549,2.693798366,2.288094943,2.419629862,1.470841242,1.5837953,1.557331757,1.478857036,1.218942297,1.516172227,1.668034541
57,China Gold International Resources Corp. Ltd. (TSX:CGG),TSX:CGG,Materials,BBB-,0.576940717,-0.550015761,0.098802495,0,1,209.26,141.8817677,4.954994089,0.086139302,-2.451789498,1,0,0.023946581,0.26811058,0.45565023,0.548017621,0.63810335,0.583123553,0.695396855,0.834971303,0.447573479,0.410571505,0.490546506,0.228738626,0.21971831,3.851207729,4.613861386,8.778225806,8.996797438,6.706427331,5.691472868,5.835164835,2.403817915,1.45788872,4.855458234,2.938907952,0.017272878,0.179670949,0.216492451,0.313169819,0.378783793,0.358531451,0.342454678,0.332176035,0.29561187,0.234909426,0.266907335,0.109207228,0.721308753,0.67013748,0.475128588,0.571459397,0.593608845,0.614846459,0.492459343,0.397829283,0.660476735,0.572152287
58,"Choice Hotels International, Inc. (NYSE:CHH)",NYSE:CHH,Consumer,BBB-,4.971934833,1.603809067,0.813643245,1,0,290.31,104.1218992,4.64556232,0.021458036,-3.841656082,0,1,0.229811079,0.193940522,0.146675241,0.189509358,0.146558258,0.093251068,0.134401654,0.162420626,0.114992603,0.080831628,0.149239204,0.046555202,3.445511282,2.971021378,2.628861226,2.454329775,2.319520174,1.507210801,2.022222222,2.394135889,4.816941444,1.140562249,2.570031644,1.030613098,1.349313781,1.124011503,0.893870513,0.865690377,0.748504399,0.493569132,0.639494027,0.612389125,0.533799534,0.308727612,0.756937,0.311097465,5.871404399,5.795650611,6.094215394,4.568061367,5.107214076,5.292905949,4.758081518,3.770390135,4.642033642,3.819391241
59,Ciena Corporation (NYSE:CIEN),NYSE:CIEN,IT,BB+,1.451315291,0.372470242,0.360810653,1,0,349.84,194.5441007,5.270658876,0.041518419,-3.181618123,1,0,0.316485094,0.256325633,0.216779993,0.136368631,0.065100971,0.025989549,-0.023946768,-0.030945623,-0.059728146,-0.121727115,0.078070222,0.147322636,8.430821147,5.560029828,4.576642336,1.334408602,0.737207833,0.27483833,-0.326180258,-0.462789828,-0.724933728,-1.41708126,1.7982963,3.263493529,0.398437085,0.413578877,0.363022291,0.138139587,0.08122216,0.023660703,-0.034393718,-0.06357075,-0.111196154,-0.175635123,0.103326496,0.218453401,1.258944235,1.613490126,1.674611599,1.012986531,1.24763363,0.910392995,1.436257154,2.054272725,1.861704418,1.442859492
60,Clariant AG (SWX:CLN),SWX:CLN,Materials,BBB-,0.966671306,-0.033896752,0.145906367,0,1,789.38,75.42198029,4.323098748,0.009439618,-4.662839781,0,1,0.302974298,0.192951425,0.150949221,0.177604277,0.171217926,0.157792746,0.1752334,0.187081327,0.136467686,0.210869318,0.186314162,0.046227154,2.384027607,1.889923394,1.43856076,1.51761029,1.822867738,1.819018038,1.653551101,2.097737557,1.713732499,2.288690884,1.862571987,0.312275628,0.187073876,0.174701223,0.159565256,0.169417606,0.179074935,0.180333499,0.16476187,0.16881509,0.146833246,0.216258225,0.174683483,0.018553201,0.617457907,0.905415564,1.05707903,0.953904992,1.045888939,1.142850375,0.940242384,0.902362052,1.075956152,1.025555671
61,"Clean Harbors, Inc. (NYSE:CLH)",NYSE:CLH,Industrials,BB+,1.265070886,0.235128157,0.113750277,1,0,490,82.81600758,4.416621371,0.016374405,-4.112035857,0,1,0.246799687,0.224720737,0.252179715,0.285231224,0.283367162,0.29150911,0.246768508,0.296310764,0.197641207,0.315297391,0.26398255,0.036418634,3.066246057,2.195285511,2.32478983,2.480430731,3.275623611,2.964343976,2.65497553,2.477590274,2.439009901,3.350384388,2.722867981,0.410482918,0.303900367,0.273237727,0.307312842,0.34907035,0.360221625,0.34317164,0.348286654,0.332303049,0.298124168,0.400834852,0.331646327,0.03683992,1.231364477,1.215899031,1.218626335,1.223815352,1.271218664,1.177224411,1.411390204,1.121468033,1.508410989,1.271291367
62,"CMC Materials, Inc. (NasdaqGS:CCMP)",NasdaqGS:CCMP,IT,BB+,2.293572809,0.83011078,1.040485195,1,0,199.82,119.3055443,4.781687801,0.044553568,-3.11106304,1,0,-0.007531773,-0.079642724,-0.117952522,-0.200911307,-0.07621793,-0.099416807,-0.094061517,0.166473964,0.144353602,0.13799144,NA,0.128089551,-0.058645833,-0.654434251,-1.068138196,-2.292623942,-1.034428795,-1.551618815,-1.38991729,2.138338834,2.145151869,2.088846364,NA,1.683061341,-0.010872924,-0.116388687,-0.185129741,-0.287055261,-0.181793179,-0.304519842,-0.451856594,0.343752763,0.309067957,0.355246641,-0.052954887,0.292905124,1.44360757,1.461385062,1.569527611,1.428766086,2.385176018,3.063061983,4.803841229,2.064904059,2.141047759,2.574410712
63,Cogeco Communications Inc. (TSX:CCA),TSX:CCA,Communication,BB+,1.254319809,0.226593441,0.198205706,1,0,799.89,109.6149772,4.696974018,0.018773545,-3.975306557,0,1,0.165966512,0.491185883,0.485890863,0.480402174,0.443268581,0.313191937,0.450317915,0.36662273,0.289855471,0.303483177,0.379018524,0.109050001,1.305764411,3.457241028,3.360500275,3.258212058,2.876976219,2.414771242,3.523902439,2.575087171,2.231175973,2.278646349,2.728227716,0.704085653,0.282557115,0.55656396,0.513094389,0.518253968,0.532993674,0.432896679,0.526386738,0.409761417,0.404874304,0.395983079,0.457336532,0.086334597,1.702494746,1.133102516,1.055986906,1.078791887,1.202416993,1.382208891,1.168922488,1.117665066,1.396814431,1.304794167
64,Commercial Metals Company (NYSE:CMC),NYSE:CMC,Materials,BB+,0.940403266,-0.061446489,0.140961101,0,1,466.77,254.1425761,5.537895433,0.074554414,-2.596226036,1,0,0.348573969,0.323830918,0.316651763,0.314990095,0.198281725,0.171826672,0.174725311,0.351788699,0.148626601,0.126019962,0.247531571,0.090819573,2.887535411,2.949567723,2.668191604,2.415189873,2.017115805,2.057533261,1.563758389,1.649733459,1.085005711,0.632160804,1.992579204,0.769740575,0.296204812,0.292863683,0.268808459,0.249593023,0.176913986,0.19232967,0.16101313,0.279929765,0.162922312,0.149158169,0.222973701,0.059865943,0.849761711,0.90437221,0.848908771,0.792383721,0.892235459,1.11932372,0.921521497,0.795732681,1.096185413,1.183607476
